@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
5585,'2018/02/18 22:06:53:811',24,377.254333,-194.134933,936.889893,91.44,0
5586,'2018/02/18 22:06:53:845',24,379.822662,-193.95018,938.797363,91.44,0
5587,'2018/02/18 22:06:53:846',24,379.822662,-193.95018,938.797363,91.44,0
5588,'2018/02/18 22:06:53:851',24,379.822662,-193.95018,938.797363,91.44,0
5589,'2018/02/18 22:06:53:880',24,382.891754,-194.757843,944.485657,91.44,0
5590,'2018/02/18 22:06:53:884',24,382.891754,-194.757843,944.485657,91.44,0
5591,'2018/02/18 22:06:53:915',24,383.423767,-197.838669,945.075562,91.44,0
5592,'2018/02/18 22:06:53:919',24,383.423767,-197.838669,945.075562,91.44,0
5593,'2018/02/18 22:06:53:936',24,383.169098,-196.626251,943.457153,91.44,0
5594,'2018/02/18 22:06:53:969',24,382.538818,-196.143814,943.61676,91.44,0
5595,'2018/02/18 22:06:53:971',24,382.538818,-196.143814,943.61676,91.44,0
5596,'2018/02/18 22:06:54:003',24,381.581757,-195.583298,943.575745,91.44,0
5597,'2018/02/18 22:06:54:005',24,381.581757,-195.583298,943.575745,91.44,0
5598,'2018/02/18 22:06:54:042',24,381.442871,-195.810455,943.895935,91.44,0
5599,'2018/02/18 22:06:54:043',24,381.442871,-195.810455,943.895935,91.44,0
5600,'2018/02/18 22:06:54:077',24,381.561157,-195.859314,943.476074,91.44,0
5601,'2018/02/18 22:06:54:078',24,381.561157,-195.859314,943.476074,91.44,0
5602,'2018/02/18 22:06:54:109',24,381.814697,-196.728226,943.401367,91.44,0
5603,'2018/02/18 22:06:54:111',24,381.814697,-196.728226,943.401367,91.44,0
5604,'2018/02/18 22:06:54:145',24,381.243835,-196.013992,941.723206,91.44,0
5605,'2018/02/18 22:06:54:147',24,381.243835,-196.013992,941.723206,91.44,0
5606,'2018/02/18 22:06:54:151',24,381.243835,-196.013992,941.723206,91.44,0
5607,'2018/02/18 22:06:54:179',24,294.592926,-214.550446,981.547485,91.44,0
5608,'2018/02/18 22:06:54:184',24,294.592926,-214.550446,981.547485,91.44,0
5609,'2018/02/18 22:06:54:213',24,280.791138,-223.345459,970.285583,91.44,0
5610,'2018/02/18 22:06:54:219',24,280.791138,-223.345459,970.285583,91.44,0
5611,'2018/02/18 22:06:54:245',24,383.582031,-183.602676,949.18811,91.44,0
5612,'2018/02/18 22:06:54:279',24,383.700531,-187.549881,948.70575,91.44,0
5613,'2018/02/18 22:06:54:281',24,383.700531,-187.549881,948.70575,91.44,0
5614,'2018/02/18 22:06:54:285',24,383.700531,-187.549881,948.70575,91.44,0
5615,'2018/02/18 22:06:54:313',24,383.429321,-190.218918,950.374451,91.44,0
5616,'2018/02/18 22:06:54:347',24,384.403137,-187.815292,949.337952,91.44,0
5617,'2018/02/18 22:06:54:348',24,384.403137,-187.815292,949.337952,91.44,0
5618,'2018/02/18 22:06:54:352',24,384.403137,-187.815292,949.337952,91.44,0
5619,'2018/02/18 22:06:54:369',24,386.209534,-185.197189,949.20343,91.44,0
5620,'2018/02/18 22:06:54:399',24,386.993378,-185.352325,949.393799,91.44,0
5621,'2018/02/18 22:06:54:413',24,386.993378,-185.352325,949.393799,91.44,0
5622,'2018/02/18 22:06:54:419',24,386.993378,-185.352325,949.393799,91.44,0
5623,'2018/02/18 22:06:54:447',24,390.533997,-179.820801,957.293701,91.44,0
5624,'2018/02/18 22:06:54:452',24,390.533997,-179.820801,957.293701,91.44,0
5625,'2018/02/18 22:06:54:481',24,390.179749,-180.674088,955.780762,91.44,0
5626,'2018/02/18 22:06:54:485',24,390.179749,-180.674088,955.780762,91.44,0
5627,'2018/02/18 22:06:54:515',24,389.567902,-180.84906,955.455017,91.44,0
5628,'2018/02/18 22:06:54:519',24,389.567902,-180.84906,955.455017,91.44,0
5629,'2018/02/18 22:06:54:536',24,309.267456,-207.108231,993.513367,91.44,0
5630,'2018/02/18 22:06:54:568',24,312.207062,-200.292511,987.338928,91.44,0
5631,'2018/02/18 22:06:54:582',24,312.207062,-200.292511,987.338928,91.44,0
5632,'2018/02/18 22:06:54:586',24,312.207062,-200.292511,987.338928,91.44,0
5633,'2018/02/18 22:06:54:603',24,326.448364,-184.057953,988.670654,91.44,0
5634,'2018/02/18 22:06:54:636',24,363.145142,-160.091095,1015.606506,91.44,0
5635,'2018/02/18 22:06:54:637',24,363.145142,-160.091095,1015.606506,91.44,0
5636,'2018/02/18 22:06:54:671',24,399.467987,-163.254623,964.299866,91.44,0
5637,'2018/02/18 22:06:54:672',24,399.467987,-163.254623,964.299866,91.44,0
5638,'2018/02/18 22:06:54:711',24,277.211487,-232.659393,947.996582,91.44,0
5639,'2018/02/18 22:06:54:713',24,277.211487,-232.659393,947.996582,91.44,0
5640,'2018/02/18 22:06:54:719',24,277.211487,-232.659393,947.996582,91.44,0
5641,'2018/02/18 22:06:54:746',24,266.722534,-234.728287,935.095886,91.44,0
5642,'2018/02/18 22:06:54:751',24,266.722534,-234.728287,935.095886,91.44,0
5643,'2018/02/18 22:06:54:780',24,306.518494,-199.223831,973.456665,91.44,0
5644,'2018/02/18 22:06:54:784',24,306.518494,-199.223831,973.456665,91.44,0
5645,'2018/02/18 22:06:54:815',24,350.296906,-162.958862,995.343689,91.44,0
5646,'2018/02/18 22:06:54:819',24,350.296906,-162.958862,995.343689,91.44,0
5647,'2018/02/18 22:06:54:837',24,397.441895,-164.864609,961.782959,91.44,0
5648,'2018/02/18 22:06:54:872',24,310.876526,-195.845993,976.940552,91.44,0
5649,'2018/02/18 22:06:54:873',24,310.876526,-195.845993,976.940552,91.44,0
5650,'2018/02/18 22:06:54:905',24,396.255829,-176.932175,957.01825,91.44,0
5651,'2018/02/18 22:06:54:907',24,396.255829,-176.932175,957.01825,91.44,0
5652,'2018/02/18 22:06:54:938',24,387.863251,-184.658783,938.871704,91.44,0
5653,'2018/02/18 22:06:54:940',24,387.863251,-184.658783,938.871704,91.44,0
5654,'2018/02/18 22:06:54:976',24,392.941315,-171.819305,951.307312,91.44,0
5655,'2018/02/18 22:06:54:978',24,392.941315,-171.819305,951.307312,91.44,0
5656,'2018/02/18 22:07:06:918',25,470.151031,-220.797546,976.111572,125.73,0
5657,'2018/02/18 22:07:06:922',25,470.151031,-220.797546,976.111572,125.73,0
5658,'2018/02/18 22:07:06:953',25,457.417267,-215.335648,970.168457,125.73,0
5659,'2018/02/18 22:07:06:955',25,457.417267,-215.335648,970.168457,125.73,0
5660,'2018/02/18 22:07:06:985',25,453.598999,-214.086823,968.459717,125.73,0
5661,'2018/02/18 22:07:06:987',25,453.598999,-214.086823,968.459717,125.73,0
5662,'2018/02/18 22:07:07:019',25,457.80838,-210.545242,971.586914,125.73,0
5663,'2018/02/18 22:07:07:021',25,457.80838,-210.545242,971.586914,125.73,0
5664,'2018/02/18 22:07:07:053',25,536.660217,-129.143372,970.243225,125.73,0
5665,'2018/02/18 22:07:07:055',25,536.660217,-129.143372,970.243225,125.73,0
5666,'2018/02/18 22:07:07:085',25,520.499207,-133.809326,1012.658569,125.73,0
5667,'2018/02/18 22:07:07:087',25,520.499207,-133.809326,1012.658569,125.73,0
5668,'2018/02/18 22:07:07:121',25,455.445526,-215.278427,972.887024,125.73,0
5669,'2018/02/18 22:07:07:123',25,455.445526,-215.278427,972.887024,125.73,0
5670,'2018/02/18 22:07:07:154',25,451.965088,-211.050888,971.274109,125.73,0
5671,'2018/02/18 22:07:07:156',25,451.965088,-211.050888,971.274109,125.73,0
5672,'2018/02/18 22:07:07:189',25,519.37677,-138.112671,1009.882446,125.73,0
5673,'2018/02/18 22:07:07:190',25,519.37677,-138.112671,1009.882446,125.73,0
5674,'2018/02/18 22:07:07:222',25,435.909912,-221.817322,964.403931,125.73,0
5675,'2018/02/18 22:07:07:224',25,435.909912,-221.817322,964.403931,125.73,0
5676,'2018/02/18 22:07:07:255',25,434.314972,-215.216141,964.837036,125.73,0
5677,'2018/02/18 22:07:07:257',25,434.314972,-215.216141,964.837036,125.73,0
5678,'2018/02/18 22:07:07:290',25,425.688538,-215.57106,961.291382,125.73,0
5679,'2018/02/18 22:07:07:292',25,425.688538,-215.57106,961.291382,125.73,0
5680,'2018/02/18 22:07:07:326',25,403.835358,-220.16713,949.353516,125.73,0
5681,'2018/02/18 22:07:07:328',25,403.835358,-220.16713,949.353516,125.73,0
5682,'2018/02/18 22:07:07:360',25,420.935394,-216.803925,962.018433,125.73,0
5683,'2018/02/18 22:07:07:361',25,420.935394,-216.803925,962.018433,125.73,0
5684,'2018/02/18 22:07:07:392',25,385.927887,-215.368637,951.498779,125.73,0
5685,'2018/02/18 22:07:07:394',25,385.927887,-215.368637,951.498779,125.73,0
5686,'2018/02/18 22:07:07:428',25,414.474426,-217.935028,962.255127,125.73,0
5687,'2018/02/18 22:07:07:429',25,414.474426,-217.935028,962.255127,125.73,0
5688,'2018/02/18 22:07:07:463',25,373.839691,-213.622543,952.346375,125.73,0
5689,'2018/02/18 22:07:07:465',25,373.839691,-213.622543,952.346375,125.73,0
5690,'2018/02/18 22:07:07:470',25,373.839691,-213.622543,952.346375,125.73,0
5691,'2018/02/18 22:07:07:487',25,381.18515,-217.83371,947.306274,125.73,0
5692,'2018/02/18 22:07:07:516',25,394.635925,-216.8414,946.552917,125.73,0
5693,'2018/02/18 22:07:07:520',25,394.635925,-216.8414,946.552917,125.73,0
5694,'2018/02/18 22:07:07:550',25,398.758545,-218.662689,946.786438,125.73,0
5695,'2018/02/18 22:07:07:564',25,398.758545,-218.662689,946.786438,125.73,0
5696,'2018/02/18 22:07:07:596',25,403.51416,-218.826782,948.634155,125.73,0
5697,'2018/02/18 22:07:07:597',25,403.51416,-218.826782,948.634155,125.73,0
5698,'2018/02/18 22:07:07:615',25,401.329132,-218.440216,947.669922,125.73,0
5699,'2018/02/18 22:07:07:620',25,401.329132,-218.440216,947.669922,125.73,0
5700,'2018/02/18 22:07:07:662',25,434.772156,-223.553329,962.808594,125.73,0
5701,'2018/02/18 22:07:07:663',25,434.772156,-223.553329,962.808594,125.73,0
5702,'2018/02/18 22:07:07:698',25,395.384216,-222.906036,939.886169,125.73,0
5703,'2018/02/18 22:07:07:700',25,395.384216,-222.906036,939.886169,125.73,0
5704,'2018/02/18 22:07:07:703',25,395.384216,-222.906036,939.886169,125.73,0
5705,'2018/02/18 22:07:07:720',25,402.7547,-216.488724,948.070435,125.73,0
5706,'2018/02/18 22:07:07:751',25,419.53418,-217.589615,958.01062,125.73,0
5707,'2018/02/18 22:07:07:754',25,419.53418,-217.589615,958.01062,125.73,0
5708,'2018/02/18 22:07:07:787',25,415.561981,-204.128571,953.106628,125.73,0
5709,'2018/02/18 22:07:07:788',25,415.561981,-204.128571,953.106628,125.73,0
5710,'2018/02/18 22:07:07:821',25,419.505676,-209.548737,956.85498,125.73,0
5711,'2018/02/18 22:07:07:823',25,419.505676,-209.548737,956.85498,125.73,0
5712,'2018/02/18 22:07:07:855',25,429.171387,-196.051468,959.369995,125.73,0
5713,'2018/02/18 22:07:07:857',25,429.171387,-196.051468,959.369995,125.73,0
5714,'2018/02/18 22:07:07:889',25,407.846252,-213.851532,947.832336,125.73,0
5715,'2018/02/18 22:07:07:890',25,407.846252,-213.851532,947.832336,125.73,0
5716,'2018/02/18 22:07:07:925',25,412.524872,-205.791077,950.645813,125.73,0
5717,'2018/02/18 22:07:07:926',25,412.524872,-205.791077,950.645813,125.73,0
5718,'2018/02/18 22:07:07:958',25,405.627991,-211.114487,948.669739,125.73,0
5719,'2018/02/18 22:07:07:960',25,405.627991,-211.114487,948.669739,125.73,0
5720,'2018/02/18 22:07:07:990',25,406.17865,-207.895508,949.475342,125.73,0
5721,'2018/02/18 22:07:07:992',25,406.17865,-207.895508,949.475342,125.73,0
5722,'2018/02/18 22:07:08:011',25,410.201538,-210.076889,952.240356,125.73,0
5723,'2018/02/18 22:07:08:027',25,410.201538,-210.076889,952.240356,125.73,0
5724,'2018/02/18 22:07:08:061',25,406.830048,-205.504013,953.692688,125.73,0
5725,'2018/02/18 22:07:08:063',25,406.830048,-205.504013,953.692688,125.73,0
5726,'2018/02/18 22:07:08:094',25,415.99057,-202.00209,959.716492,125.73,0
5727,'2018/02/18 22:07:08:095',25,415.99057,-202.00209,959.716492,125.73,0
5728,'2018/02/18 22:07:08:126',25,413.607727,-200.628113,958.305725,125.73,0
5729,'2018/02/18 22:07:08:128',25,413.607727,-200.628113,958.305725,125.73,0
5730,'2018/02/18 22:07:08:162',25,419.02713,-189.80423,963.437866,125.73,0
5731,'2018/02/18 22:07:08:164',25,419.02713,-189.80423,963.437866,125.73,0
5732,'2018/02/18 22:07:08:195',25,415.939789,-203.882111,960.259094,125.73,0
5733,'2018/02/18 22:07:08:197',25,415.939789,-203.882111,960.259094,125.73,0
5734,'2018/02/18 22:07:08:216',25,418.297607,-198.370087,959.049438,125.73,0
5735,'2018/02/18 22:07:08:220',25,418.297607,-198.370087,959.049438,125.73,0
5736,'2018/02/18 22:07:08:263',25,431.085236,-193.805283,967.916138,125.73,0
5737,'2018/02/18 22:07:08:264',25,431.085236,-193.805283,967.916138,125.73,0
5738,'2018/02/18 22:07:08:294',25,438.867249,-184.760849,967.418945,125.73,0
5739,'2018/02/18 22:07:08:296',25,438.867249,-184.760849,967.418945,125.73,0
5740,'2018/02/18 22:07:08:326',25,370.67157,-217.422897,942.134827,125.73,0
5741,'2018/02/18 22:07:08:328',25,370.67157,-217.422897,942.134827,125.73,0
5742,'2018/02/18 22:07:08:360',25,388.792175,-214.699417,946.055359,125.73,0
5743,'2018/02/18 22:07:08:361',25,388.792175,-214.699417,946.055359,125.73,0
5744,'2018/02/18 22:07:08:393',25,416.04071,-203.854797,951.144409,125.73,0
5745,'2018/02/18 22:07:08:394',25,416.04071,-203.854797,951.144409,125.73,0
5746,'2018/02/18 22:07:08:425',25,428.583435,-204.583542,957.177795,125.73,0
5747,'2018/02/18 22:07:08:427',25,428.583435,-204.583542,957.177795,125.73,0
5748,'2018/02/18 22:07:08:460',25,443.360046,-207.052277,964.949768,125.73,0
5749,'2018/02/18 22:07:08:461',25,443.360046,-207.052277,964.949768,125.73,0
5750,'2018/02/18 22:07:08:493',25,450.12439,-207.809433,969.477661,125.73,0
5751,'2018/02/18 22:07:08:494',25,450.12439,-207.809433,969.477661,125.73,0
5752,'2018/02/18 22:07:08:525',25,425.931519,-205.061981,949.22467,125.73,0
5753,'2018/02/18 22:07:08:527',25,425.931519,-205.061981,949.22467,125.73,0
5754,'2018/02/18 22:07:08:558',25,522.930725,-131.991959,1015.459534,125.73,0
5755,'2018/02/18 22:07:08:559',25,522.930725,-131.991959,1015.459534,125.73,0
5756,'2018/02/18 22:07:08:591',25,405.102448,-227.395126,931.752075,125.73,0
5757,'2018/02/18 22:07:08:592',25,405.102448,-227.395126,931.752075,125.73,0
5758,'2018/02/18 22:07:08:625',25,438.628479,-197.661346,951.332581,125.73,0
5759,'2018/02/18 22:07:08:627',25,438.628479,-197.661346,951.332581,125.73,0
5760,'2018/02/18 22:07:08:660',25,458.243896,-219.465347,963.959778,125.73,0
5761,'2018/02/18 22:07:08:661',25,458.243896,-219.465347,963.959778,125.73,0
5762,'2018/02/18 22:07:08:692',25,380.424194,-211.03035,930.216797,125.73,0
5763,'2018/02/18 22:07:08:694',25,380.424194,-211.03035,930.216797,125.73,0
5764,'2018/02/18 22:07:08:725',25,436.127625,-223.685196,955.558472,125.73,0
5765,'2018/02/18 22:07:08:727',25,436.127625,-223.685196,955.558472,125.73,0
5766,'2018/02/18 22:07:08:758',25,511.336121,-180.500031,1003.700073,125.73,0
5767,'2018/02/18 22:07:08:759',25,511.336121,-180.500031,1003.700073,125.73,0
5768,'2018/02/18 22:07:08:793',25,512.792053,-168.248764,1001.185242,125.73,0
5769,'2018/02/18 22:07:08:794',25,512.792053,-168.248764,1001.185242,125.73,0
5770,'2018/02/18 22:07:08:828',25,447.005005,-224.272446,951.764038,125.73,0
5771,'2018/02/18 22:07:08:829',25,447.005005,-224.272446,951.764038,125.73,0
5772,'2018/02/18 22:07:08:860',25,444.035614,-224.348679,949.417297,125.73,0
5773,'2018/02/18 22:07:08:861',25,444.035614,-224.348679,949.417297,125.73,0
5774,'2018/02/18 22:07:08:892',25,404.847717,-233.25737,897.2854,125.73,0
5775,'2018/02/18 22:07:08:893',25,404.847717,-233.25737,897.2854,125.73,0
5776,'2018/02/18 22:07:08:926',25,439.759033,-216.671631,946.817688,125.73,0
5777,'2018/02/18 22:07:08:928',25,439.759033,-216.671631,946.817688,125.73,0
5778,'2018/02/18 22:07:08:960',25,435.560089,-217.991531,943.092041,125.73,0
5779,'2018/02/18 22:07:08:961',25,435.560089,-217.991531,943.092041,125.73,0
5780,'2018/02/18 22:07:08:985',25,452.924713,-217.982239,948.679138,125.73,0
5781,'2018/02/18 22:07:08:987',25,452.924713,-217.982239,948.679138,125.73,0
5782,'2018/02/18 22:07:09:026',25,432.812134,-217.610245,935.640137,125.73,0
5783,'2018/02/18 22:07:09:027',25,432.812134,-217.610245,935.640137,125.73,0
5784,'2018/02/18 22:07:09:065',25,424.90094,-216.230377,933.714355,125.73,0
5785,'2018/02/18 22:07:09:067',25,424.90094,-216.230377,933.714355,125.73,0
5786,'2018/02/18 22:07:09:070',25,424.90094,-216.230377,933.714355,125.73,0
5787,'2018/02/18 22:07:09:088',25,411.368134,-211.652863,929.382813,125.73,0
5788,'2018/02/18 22:07:09:119',25,407.408875,-210.947922,928.007813,125.73,0
5789,'2018/02/18 22:07:09:121',25,407.408875,-210.947922,928.007813,125.73,0
5790,'2018/02/18 22:07:09:152',25,416.776245,-211.788422,929.640808,125.73,0
5791,'2018/02/18 22:07:09:154',25,416.776245,-211.788422,929.640808,125.73,0
5792,'2018/02/18 22:07:09:185',25,416.965393,-214.422974,931.450562,125.73,0
5793,'2018/02/18 22:07:09:187',25,416.965393,-214.422974,931.450562,125.73,0
5794,'2018/02/18 22:07:09:218',25,430.134155,-213.582565,935.449829,125.73,0
5795,'2018/02/18 22:07:09:233',25,430.134155,-213.582565,935.449829,125.73,0
5796,'2018/02/18 22:07:09:237',25,430.134155,-213.582565,935.449829,125.73,0
5797,'2018/02/18 22:07:09:254',25,427.650574,-207.445862,937.268921,125.73,0
5798,'2018/02/18 22:07:09:283',25,435.73407,-205.967468,938.887451,125.73,0
5799,'2018/02/18 22:07:09:287',25,435.73407,-205.967468,938.887451,125.73,0
5800,'2018/02/18 22:07:09:316',25,434.50827,-211.331299,939.944641,125.73,0
5801,'2018/02/18 22:07:09:331',25,434.50827,-211.331299,939.944641,125.73,0
5802,'2018/02/18 22:07:09:364',25,438.528442,-209.465973,941.397522,125.73,0
5803,'2018/02/18 22:07:09:366',25,438.528442,-209.465973,941.397522,125.73,0
5804,'2018/02/18 22:07:09:370',25,438.528442,-209.465973,941.397522,125.73,0
5805,'2018/02/18 22:07:09:387',25,444.73056,-211.121506,944.776245,125.73,0
5806,'2018/02/18 22:07:09:430',25,439.37207,-220.973633,941.723877,125.73,0
5807,'2018/02/18 22:07:09:431',25,439.37207,-220.973633,941.723877,125.73,0
5808,'2018/02/18 22:07:09:436',25,439.37207,-220.973633,941.723877,125.73,0
5809,'2018/02/18 22:07:09:464',25,442.436493,-215.184265,946.221436,125.73,0
5810,'2018/02/18 22:07:09:496',25,433.317993,-213.494766,946.408081,125.73,0
5811,'2018/02/18 22:07:09:497',25,433.317993,-213.494766,946.408081,125.73,0
5812,'2018/02/18 22:07:09:528',25,432.668182,-209.400558,947.369446,125.73,0
5813,'2018/02/18 22:07:09:529',25,432.668182,-209.400558,947.369446,125.73,0
5814,'2018/02/18 22:07:09:561',25,429.981567,-202.738541,950.112854,125.73,0
5815,'2018/02/18 22:07:09:563',25,429.981567,-202.738541,950.112854,125.73,0
5816,'2018/02/18 22:07:09:596',25,429.750916,-208.285065,947.379211,125.73,0
5817,'2018/02/18 22:07:09:597',25,429.750916,-208.285065,947.379211,125.73,0
5818,'2018/02/18 22:07:09:630',25,430.679626,-205.715622,944.865173,125.73,0
5819,'2018/02/18 22:07:09:632',25,430.679626,-205.715622,944.865173,125.73,0
5820,'2018/02/18 22:07:09:636',25,430.679626,-205.715622,944.865173,125.73,0
5821,'2018/02/18 22:07:09:654',25,427.670532,-204.237274,943.911438,125.73,0
5822,'2018/02/18 22:07:09:686',25,433.621887,-203.958435,941.809387,125.73,0
5823,'2018/02/18 22:07:09:700',25,433.621887,-203.958435,941.809387,125.73,0
5824,'2018/02/18 22:07:09:704',25,433.621887,-203.958435,941.809387,125.73,0
5825,'2018/02/18 22:07:09:732',25,427.766296,-207.015106,940.176086,125.73,0
5826,'2018/02/18 22:07:09:737',25,427.766296,-207.015106,940.176086,125.73,0
5827,'2018/02/18 22:07:09:754',25,503.371338,-88.640938,924.92395,125.73,0
5828,'2018/02/18 22:07:09:797',25,505.962311,-86.902626,924.930664,125.73,0
5829,'2018/02/18 22:07:09:799',25,505.962311,-86.902626,924.930664,125.73,0
5830,'2018/02/18 22:07:09:803',25,505.962311,-86.902626,924.930664,125.73,0
5831,'2018/02/18 22:07:09:830',25,507.434235,-85.816353,922.621155,125.73,0
5832,'2018/02/18 22:07:09:862',25,509.423279,-85.092262,921.740723,125.73,0
5833,'2018/02/18 22:07:09:864',25,509.423279,-85.092262,921.740723,125.73,0
5834,'2018/02/18 22:07:09:895',25,512.419739,-86.412445,921.177551,125.73,0
5835,'2018/02/18 22:07:09:897',25,512.419739,-86.412445,921.177551,125.73,0
5836,'2018/02/18 22:07:09:927',25,514.981445,-89.301163,926.730164,125.73,0
5837,'2018/02/18 22:07:09:929',25,514.981445,-89.301163,926.730164,125.73,0
5838,'2018/02/18 22:07:09:961',25,516.070679,-93.592331,930.437134,125.73,0
5839,'2018/02/18 22:07:09:963',25,516.070679,-93.592331,930.437134,125.73,0
5840,'2018/02/18 22:07:09:996',25,516.706604,-96.924904,931.871948,125.73,0
5841,'2018/02/18 22:07:09:999',25,516.706604,-96.924904,931.871948,125.73,0
5842,'2018/02/18 22:07:10:003',25,516.706604,-96.924904,931.871948,125.73,0
5843,'2018/02/18 22:07:10:032',25,518.123047,-98.516357,931.87738,125.73,0
5844,'2018/02/18 22:07:10:037',25,518.123047,-98.516357,931.87738,125.73,0
5845,'2018/02/18 22:07:10:053',25,519.614563,-95.152252,926.273438,125.73,0
5846,'2018/02/18 22:07:10:098',25,520.769531,-96.496773,925.888184,125.73,0
5847,'2018/02/18 22:07:10:099',25,520.769531,-96.496773,925.888184,125.73,0
5848,'2018/02/18 22:07:10:103',25,520.769531,-96.496773,925.888184,125.73,0
